data,linha,sigla,estacao,fluxo
2025-10-25,15-PRATA,VPM,Vila Prudente,4200
2025-10-27,15-PRATA,VPM,Vila Prudente,9100
2025-10-28,15-PRATA,VPM,Vila Prudente,10200
2025-10-29,15-PRATA,VPM,Vila Prudente,10100
2025-10-30,15-PRATA,VPM,Vila Prudente,10200
2025-10-31,15-PRATA,VPM,Vila Prudente,9900
2025-11-01,15-PRATA,VPM,Vila Prudente,3800
2025-11-02,15-PRATA,VPM,Vila Prudente,1500
2025-11-03,15-PRATA,VPM,Vila Prudente,10000
2025-11-04,15-PRATA,VPM,Vila Prudente,10500
2025-11-05,15-PRATA,VPM,Vila Prudente,10700
2025-11-06,15-PRATA,VPM,Vila Prudente,10600
2025-11-07,15-PRATA,VPM,Vila Prudente,10200
2025-11-08,15-PRATA,VPM,Vila Prudente,3900
2025-11-09,15-PRATA,VPM,Vila Prudente,2000
2025-11-10,15-PRATA,VPM,Vila Prudente,9900
2025-11-11,15-PRATA,VPM,Vila Prudente,10600
2025-11-12,15-PRATA,VPM,Vila Prudente,10500
2025-11-13,15-PRATA,VPM,Vila Prudente,10400
2025-11-14,15-PRATA,VPM,Vila Prudente,10200
2025-11-15,15-PRATA,VPM,Vila Prudente,3500
2025-11-16,15-PRATA,VPM,Vila Prudente,2100
2025-11-17,15-PRATA,VPM,Vila Prudente,10000
2025-11-18,15-PRATA,VPM,Vila Prudente,10400
2025-11-19,15-PRATA,VPM,Vila Prudente,10700
2025-11-20,15-PRATA,VPM,Vila Prudente,4500
2025-11-21,15-PRATA,VPM,Vila Prudente,7200
2025-11-22,15-PRATA,VPM,Vila Prudente,4000
2025-11-23,15-PRATA,VPM,Vila Prudente,2000
2025-11-24,15-PRATA,VPM,Vila Prudente,9700
2025-11-25,15-PRATA,VPM,Vila Prudente,10600
2025-11-26,15-PRATA,VPM,Vila Prudente,10600
2025-11-27,15-PRATA,VPM,Vila Prudente,10400
2025-11-28,15-PRATA,VPM,Vila Prudente,10600
2025-11-29,15-PRATA,VPM,Vila Prudente,4700
2025-11-30,15-PRATA,VPM,Vila Prudente,700
2025-12-01,15-PRATA,VPM,Vila Prudente,8600
2025-12-02,15-PRATA,VPM,Vila Prudente,10400
2025-12-03,15-PRATA,VPM,Vila Prudente,10300
2025-12-04,15-PRATA,VPM,Vila Prudente,11500
2025-12-05,15-PRATA,VPM,Vila Prudente,10000
2025-12-06,15-PRATA,VPM,Vila Prudente,3100
2025-12-07,15-PRATA,VPM,Vila Prudente,3300
2025-12-08,15-PRATA,VPM,Vila Prudente,9600
2025-12-09,15-PRATA,VPM,Vila Prudente,11000
2025-12-10,15-PRATA,VPM,Vila Prudente,9800
2025-12-11,15-PRATA,VPM,Vila Prudente,10000
2025-12-12,15-PRATA,VPM,Vila Prudente,9600
2025-12-13,15-PRATA,VPM,Vila Prudente,4500
2025-12-14,15-PRATA,VPM,Vila Prudente,2700
2025-12-15,15-PRATA,VPM,Vila Prudente,9300
2025-12-16,15-PRATA,VPM,Vila Prudente,9800
2025-12-17,15-PRATA,VPM,Vila Prudente,9800
2025-12-18,15-PRATA,VPM,Vila Prudente,9400
2025-12-19,15-PRATA,VPM,Vila Prudente,9100
2025-12-20,15-PRATA,VPM,Vila Prudente,4900
2025-12-21,15-PRATA,VPM,Vila Prudente,500
2025-12-22,15-PRATA,VPM,Vila Prudente,7100
2025-12-23,15-PRATA,VPM,Vila Prudente,7100
2025-12-24,15-PRATA,VPM,Vila Prudente,3300
2025-12-25,15-PRATA,VPM,Vila Prudente,1500
2025-12-26,15-PRATA,VPM,Vila Prudente,4700
2025-12-27,15-PRATA,VPM,Vila Prudente,3500
2025-12-28,15-PRATA,VPM,Vila Prudente,2000
2025-12-29,15-PRATA,VPM,Vila Prudente,5600
2025-12-30,15-PRATA,VPM,Vila Prudente,5500
2025-12-31,15-PRATA,VPM,Vila Prudente,2900
2025-01-01,15-PRATA,ORT,Oratório,1000
2025-01-02,15-PRATA,ORT,Oratório,3600
2025-01-03,15-PRATA,ORT,Oratório,3900
2025-01-04,15-PRATA,ORT,Oratório,2600
2025-01-05,15-PRATA,ORT,Oratório,1600
2025-01-06,15-PRATA,ORT,Oratório,5600
2025-01-07,15-PRATA,ORT,Oratório,6000
2025-01-08,15-PRATA,ORT,Oratório,6100
2025-01-09,15-PRATA,ORT,Oratório,6000
2025-01-10,15-PRATA,ORT,Oratório,6000
2025-01-11,15-PRATA,ORT,Oratório,3400
2025-01-12,15-PRATA,ORT,Oratório,1700
2025-01-13,15-PRATA,ORT,Oratório,6200
2025-01-14,15-PRATA,ORT,Oratório,6400
2025-01-15,15-PRATA,ORT,Oratório,6600
2025-01-16,15-PRATA,ORT,Oratório,6400
2025-01-17,15-PRATA,ORT,Oratório,6200
2025-01-18,15-PRATA,ORT,Oratório,3300
2025-01-19,15-PRATA,ORT,Oratório,1700
2025-01-20,15-PRATA,ORT,Oratório,5700
2025-01-21,15-PRATA,ORT,Oratório,5700
2025-01-22,15-PRATA,ORT,Oratório,5500
2025-01-23,15-PRATA,ORT,Oratório,5600
2025-01-24,15-PRATA,ORT,Oratório,5300
2025-01-25,15-PRATA,ORT,Oratório,2400
2025-01-26,15-PRATA,ORT,Oratório,1400
2025-01-27,15-PRATA,ORT,Oratório,5300
2025-01-28,15-PRATA,ORT,Oratório,5600
2025-01-29,15-PRATA,ORT,Oratório,5500
2025-01-30,15-PRATA,ORT,Oratório,5600
2025-01-31,15-PRATA,ORT,Oratório,5600
2025-02-01,15-PRATA,ORT,Oratório,2700
2025-02-02,15-PRATA,ORT,Oratório,1500
2025-02-03,15-PRATA,ORT,Oratório,5500
2025-02-04,15-PRATA,ORT,Oratório,6000
2025-02-05,15-PRATA,ORT,Oratório,6100
2025-02-06,15-PRATA,ORT,Oratório,5900
2025-02-07,15-PRATA,ORT,Oratório,5800
2025-02-08,15-PRATA,ORT,Oratório,3200
2025-02-09,15-PRATA,ORT,Oratório,1800
2025-02-10,15-PRATA,ORT,Oratório,5700
2025-02-11,15-PRATA,ORT,Oratório,6200
2025-02-12,15-PRATA,ORT,Oratório,6200
2025-02-13,15-PRATA,ORT,Oratório,6100
2025-02-14,15-PRATA,ORT,Oratório,5800
2025-02-15,15-PRATA,ORT,Oratório,3200
2025-02-16,15-PRATA,ORT,Oratório,1700
2025-02-17,15-PRATA,ORT,Oratório,6000
2025-02-18,15-PRATA,ORT,Oratório,5900
2025-02-19,15-PRATA,ORT,Oratório,6200
2025-02-20,15-PRATA,ORT,Oratório,6200
2025-02-21,15-PRATA,ORT,Oratório,5900
2025-02-22,15-PRATA,ORT,Oratório,3300
2025-02-23,15-PRATA,ORT,Oratório,2100
2025-02-24,15-PRATA,ORT,Oratório,7100
2025-02-25,15-PRATA,ORT,Oratório,7600
2025-02-26,15-PRATA,ORT,Oratório,7400
2025-02-27,15-PRATA,ORT,Oratório,7300
2025-02-28,15-PRATA,ORT,Oratório,7000
2025-03-01,15-PRATA,ORT,Oratório,3400
2025-03-02,15-PRATA,ORT,Oratório,2100
2025-03-03,15-PRATA,ORT,Oratório,3600
2025-03-04,15-PRATA,ORT,Oratório,3000
2025-03-05,15-PRATA,ORT,Oratório,5500
2025-03-06,15-PRATA,ORT,Oratório,7100
2025-03-07,15-PRATA,ORT,Oratório,6900
2025-03-08,15-PRATA,ORT,Oratório,3800
2025-03-09,15-PRATA,ORT,Oratório,2000
2025-03-10,15-PRATA,ORT,Oratório,7100
2025-03-11,15-PRATA,ORT,Oratório,7400
2025-03-12,15-PRATA,ORT,Oratório,7500
2025-03-13,15-PRATA,ORT,Oratório,7500
2025-03-14,15-PRATA,ORT,Oratório,7100
2025-03-15,15-PRATA,ORT,Oratório,3500
2025-03-16,15-PRATA,ORT,Oratório,1900
2025-03-17,15-PRATA,ORT,Oratório,7200
2025-03-18,15-PRATA,ORT,Oratório,7500
2025-03-19,15-PRATA,ORT,Oratório,7500
2025-03-20,15-PRATA,ORT,Oratório,7700
2025-03-21,15-PRATA,ORT,Oratório,7100
2025-03-22,15-PRATA,ORT,Oratório,3600
2025-03-23,15-PRATA,ORT,Oratório,1700
2025-03-24,15-PRATA,ORT,Oratório,7200
2025-03-25,15-PRATA,ORT,Oratório,7400
2025-03-26,15-PRATA,ORT,Oratório,7300
2025-03-27,15-PRATA,ORT,Oratório,7500
2025-03-28,15-PRATA,ORT,Oratório,7000
2025-03-29,15-PRATA,ORT,Oratório,3800
2025-03-30,15-PRATA,ORT,Oratório,2100
2025-03-31,15-PRATA,ORT,Oratório,7000
2025-04-01,15-PRATA,ORT,Oratório,7500
2025-04-02,15-PRATA,ORT,Oratório,7600
2025-04-03,15-PRATA,ORT,Oratório,7100
2025-04-04,15-PRATA,ORT,Oratório,6900
2025-04-05,15-PRATA,ORT,Oratório,3500
2025-04-06,15-PRATA,ORT,Oratório,2000
2025-04-07,15-PRATA,ORT,Oratório,7000
2025-04-08,15-PRATA,ORT,Oratório,7600
2025-04-09,15-PRATA,ORT,Oratório,7600
2025-04-10,15-PRATA,ORT,Oratório,7300
2025-04-11,15-PRATA,ORT,Oratório,7000
2025-04-12,15-PRATA,ORT,Oratório,3700
2025-04-13,15-PRATA,ORT,Oratório,2100
2025-04-14,15-PRATA,ORT,Oratório,7000
2025-04-15,15-PRATA,ORT,Oratório,7500
2025-04-16,15-PRATA,ORT,Oratório,7300
2025-04-17,15-PRATA,ORT,Oratório,7300
2025-04-18,15-PRATA,ORT,Oratório,2400
2025-04-19,15-PRATA,ORT,Oratório,2700
2025-04-20,15-PRATA,ORT,Oratório,1700
2025-04-21,15-PRATA,ORT,Oratório,2200
2025-04-22,15-PRATA,ORT,Oratório,7300
2025-04-23,15-PRATA,ORT,Oratório,7500
2025-04-24,15-PRATA,ORT,Oratório,7200
2025-04-25,15-PRATA,ORT,Oratório,6700
2025-04-26,15-PRATA,ORT,Oratório,3500
2025-04-27,15-PRATA,ORT,Oratório,2000
2025-04-28,15-PRATA,ORT,Oratório,7100
2025-04-29,15-PRATA,ORT,Oratório,7500
2025-04-30,15-PRATA,ORT,Oratório,7300
2025-05-01,15-PRATA,ORT,Oratório,2600
2025-05-02,15-PRATA,ORT,Oratório,5300
2025-05-03,15-PRATA,ORT,Oratório,3100
2025-05-04,15-PRATA,ORT,Oratório,400
2025-05-05,15-PRATA,ORT,Oratório,6600
2025-05-06,15-PRATA,ORT,Oratório,7300
2025-05-07,15-PRATA,ORT,Oratório,7300
2025-05-08,15-PRATA,ORT,Oratório,7500
2025-05-09,15-PRATA,ORT,Oratório,7200
2025-05-10,15-PRATA,ORT,Oratório,3100
2025-05-11,15-PRATA,ORT,Oratório,1900
2025-05-12,15-PRATA,ORT,Oratório,6900
2025-05-13,15-PRATA,ORT,Oratório,7300
2025-05-14,15-PRATA,ORT,Oratório,7400
2025-05-15,15-PRATA,ORT,Oratório,7200
2025-05-16,15-PRATA,ORT,Oratório,7100
2025-05-17,15-PRATA,ORT,Oratório,2500
2025-05-18,15-PRATA,ORT,Oratório,2200
2025-05-19,15-PRATA,ORT,Oratório,6800
2025-05-20,15-PRATA,ORT,Oratório,7600
2025-05-21,15-PRATA,ORT,Oratório,7300
2025-05-22,15-PRATA,ORT,Oratório,7700
2025-05-23,15-PRATA,ORT,Oratório,7200
2025-05-24,15-PRATA,ORT,Oratório,3500
2025-05-25,15-PRATA,ORT,Oratório,1900
2025-05-26,15-PRATA,ORT,Oratório,6700
2025-05-27,15-PRATA,ORT,Oratório,7500
2025-05-28,15-PRATA,ORT,Oratório,7200
2025-05-29,15-PRATA,ORT,Oratório,7600
2025-05-30,15-PRATA,ORT,Oratório,7100
2025-05-31,15-PRATA,ORT,Oratório,3000
2025-06-01,15-PRATA,ORT,Oratório,1900
2025-06-02,15-PRATA,ORT,Oratório,7100
2025-06-03,15-PRATA,ORT,Oratório,7400
2025-06-04,15-PRATA,ORT,Oratório,6400
2025-06-05,15-PRATA,ORT,Oratório,7400
2025-06-06,15-PRATA,ORT,Oratório,7000
2025-06-07,15-PRATA,ORT,Oratório,3800
2025-06-08,15-PRATA,ORT,Oratório,1900
2025-06-09,15-PRATA,ORT,Oratório,6800
2025-06-10,15-PRATA,ORT,Oratório,7400
2025-06-11,15-PRATA,ORT,Oratório,7200
2025-06-12,15-PRATA,ORT,Oratório,7200
2025-06-13,15-PRATA,ORT,Oratório,6800
2025-06-14,15-PRATA,ORT,Oratório,3700
2025-06-15,15-PRATA,ORT,Oratório,1800
2025-06-16,15-PRATA,ORT,Oratório,7100
2025-06-17,15-PRATA,ORT,Oratório,7300
2025-06-18,15-PRATA,ORT,Oratório,7400
2025-06-19,15-PRATA,ORT,Oratório,3000
2025-06-20,15-PRATA,ORT,Oratório,5000
2025-06-21,15-PRATA,ORT,Oratório,3300
2025-06-22,15-PRATA,ORT,Oratório,1900
2025-06-23,15-PRATA,ORT,Oratório,6900
2025-06-24,15-PRATA,ORT,Oratório,7100
2025-06-25,15-PRATA,ORT,Oratório,7000
2025-06-26,15-PRATA,ORT,Oratório,7100
2025-06-27,15-PRATA,ORT,Oratório,6600
2025-06-28,15-PRATA,ORT,Oratório,3600
2025-06-29,15-PRATA,ORT,Oratório,1900
2025-06-30,15-PRATA,ORT,Oratório,6600
2025-07-01,15-PRATA,ORT,Oratório,6800
2025-07-02,15-PRATA,ORT,Oratório,6900
2025-07-03,15-PRATA,ORT,Oratório,6700
2025-07-04,15-PRATA,ORT,Oratório,6500
2025-07-05,15-PRATA,ORT,Oratório,3500
2025-07-06,15-PRATA,ORT,Oratório,2000
2025-07-07,15-PRATA,ORT,Oratório,6600
2025-07-08,15-PRATA,ORT,Oratório,7000
2025-07-09,15-PRATA,ORT,Oratório,2900
2025-07-10,15-PRATA,ORT,Oratório,6900
2025-07-11,15-PRATA,ORT,Oratório,6600
2025-07-12,15-PRATA,ORT,Oratório,3500
2025-07-13,15-PRATA,ORT,Oratório,1900
2025-07-14,15-PRATA,ORT,Oratório,6600
2025-07-15,15-PRATA,ORT,Oratório,7000
2025-07-16,15-PRATA,ORT,Oratório,6800
2025-07-17,15-PRATA,ORT,Oratório,6900
2025-07-18,15-PRATA,ORT,Oratório,6500
2025-07-19,15-PRATA,ORT,Oratório,3800
2025-07-20,15-PRATA,ORT,Oratório,1900
2025-07-21,15-PRATA,ORT,Oratório,6500
2025-07-22,15-PRATA,ORT,Oratório,7200
2025-07-23,15-PRATA,ORT,Oratório,7300
2025-07-24,15-PRATA,ORT,Oratório,7100
2025-07-25,15-PRATA,ORT,Oratório,6500
2025-07-26,15-PRATA,ORT,Oratório,3100
2025-07-27,15-PRATA,ORT,Oratório,1900
2025-07-28,15-PRATA,ORT,Oratório,6600
2025-07-29,15-PRATA,ORT,Oratório,7300
2025-07-30,15-PRATA,ORT,Oratório,7400
2025-07-31,15-PRATA,ORT,Oratório,7300
2025-08-01,15-PRATA,ORT,Oratório,7000
2025-08-02,15-PRATA,ORT,Oratório,3600
2025-08-03,15-PRATA,ORT,Oratório,2200
2025-08-04,15-PRATA,ORT,Oratório,7200
2025-08-05,15-PRATA,ORT,Oratório,7600
2025-08-06,15-PRATA,ORT,Oratório,7500
2025-08-07,15-PRATA,ORT,Oratório,7600
2025-08-08,15-PRATA,ORT,Oratório,7200
2025-08-09,15-PRATA,ORT,Oratório,3700
2025-08-10,15-PRATA,ORT,Oratório,1800
2025-08-11,15-PRATA,ORT,Oratório,7100
2025-08-12,15-PRATA,ORT,Oratório,7000
2025-08-13,15-PRATA,ORT,Oratório,7600
2025-08-14,15-PRATA,ORT,Oratório,7500
2025-08-15,15-PRATA,ORT,Oratório,7500
2025-08-16,15-PRATA,ORT,Oratório,3800
2025-08-17,15-PRATA,ORT,Oratório,2000
2025-08-18,15-PRATA,ORT,Oratório,7100
2025-08-19,15-PRATA,ORT,Oratório,7700
2025-08-20,15-PRATA,ORT,Oratório,7700
2025-08-21,15-PRATA,ORT,Oratório,7700
2025-08-22,15-PRATA,ORT,Oratório,7200
2025-08-23,15-PRATA,ORT,Oratório,3900
2025-08-24,15-PRATA,ORT,Oratório,2000
2025-08-25,15-PRATA,ORT,Oratório,7200
2025-08-26,15-PRATA,ORT,Oratório,7600
2025-08-27,15-PRATA,ORT,Oratório,7600
2025-08-28,15-PRATA,ORT,Oratório,7700
2025-08-29,15-PRATA,ORT,Oratório,7500
2025-08-30,15-PRATA,ORT,Oratório,3800
2025-08-31,15-PRATA,ORT,Oratório,2000
2025-09-01,15-PRATA,ORT,Oratório,7400
2025-09-02,15-PRATA,ORT,Oratório,7800
2025-09-03,15-PRATA,ORT,Oratório,7700
2025-09-04,15-PRATA,ORT,Oratório,7900
2025-09-05,15-PRATA,ORT,Oratório,7400
2025-09-06,15-PRATA,ORT,Oratório,3700
2025-09-07,15-PRATA,ORT,Oratório,2100
2025-09-08,15-PRATA,ORT,Oratório,7300
2025-09-09,15-PRATA,ORT,Oratório,7700
2025-09-10,15-PRATA,ORT,Oratório,7800
2025-09-11,15-PRATA,ORT,Oratório,7700
2025-09-12,15-PRATA,ORT,Oratório,7400
2025-09-13,15-PRATA,ORT,Oratório,3900
2025-09-14,15-PRATA,ORT,Oratório,2100
2025-09-15,15-PRATA,ORT,Oratório,7400
2025-09-16,15-PRATA,ORT,Oratório,7600
2025-09-17,15-PRATA,ORT,Oratório,7800
2025-09-18,15-PRATA,ORT,Oratório,7700
2025-09-19,15-PRATA,ORT,Oratório,7600
2025-09-20,15-PRATA,ORT,Oratório,2800
2025-09-22,15-PRATA,ORT,Oratório,6600
2025-09-23,15-PRATA,ORT,Oratório,7800
2025-09-24,15-PRATA,ORT,Oratório,7700
2025-09-25,15-PRATA,ORT,Oratório,7600
2025-09-26,15-PRATA,ORT,Oratório,7400
2025-09-27,15-PRATA,ORT,Oratório,2900
2025-09-29,15-PRATA,ORT,Oratório,7200
2025-09-30,15-PRATA,ORT,Oratório,7900
2025-10-01,15-PRATA,ORT,Oratório,7800
2025-10-02,15-PRATA,ORT,Oratório,7800
2025-10-03,15-PRATA,ORT,Oratório,7300
2025-10-04,15-PRATA,ORT,Oratório,3800
2025-10-05,15-PRATA,ORT,Oratório,2100
2025-10-06,15-PRATA,ORT,Oratório,7200
2025-10-07,15-PRATA,ORT,Oratório,7400
2025-10-08,15-PRATA,ORT,Oratório,7400
2025-10-09,15-PRATA,ORT,Oratório,7100
2025-10-10,15-PRATA,ORT,Oratório,5600
2025-10-11,15-PRATA,ORT,Oratório,3800
2025-10-12,15-PRATA,ORT,Oratório,1900
2025-10-13,15-PRATA,ORT,Oratório,7100
2025-10-14,15-PRATA,ORT,Oratório,7700
2025-10-15,15-PRATA,ORT,Oratório,7400
2025-10-16,15-PRATA,ORT,Oratório,7800
2025-10-17,15-PRATA,ORT,Oratório,7200
2025-10-18,15-PRATA,ORT,Oratório,3000
2025-10-19,15-PRATA,ORT,Oratório,1700
2025-10-20,15-PRATA,ORT,Oratório,7200
2025-10-21,15-PRATA,ORT,Oratório,7500
2025-10-22,15-PRATA,ORT,Oratório,7600
2025-10-23,15-PRATA,ORT,Oratório,7800
2025-10-24,15-PRATA,ORT,Oratório,7400
2025-10-25,15-PRATA,ORT,Oratório,3100
2025-10-27,15-PRATA,ORT,Oratório,6600
2025-10-28,15-PRATA,ORT,Oratório,7400
2025-10-29,15-PRATA,ORT,Oratório,7200
2025-10-30,15-PRATA,ORT,Oratório,7600
2025-10-31,15-PRATA,ORT,Oratório,7100
2025-11-01,15-PRATA,ORT,Oratório,3400
2025-11-02,15-PRATA,ORT,Oratório,1400
2025-11-03,15-PRATA,ORT,Oratório,7300
2025-11-04,15-PRATA,ORT,Oratório,7700
2025-11-05,15-PRATA,ORT,Oratório,7700
2025-11-06,15-PRATA,ORT,Oratório,7600
2025-11-07,15-PRATA,ORT,Oratório,7400
2025-11-08,15-PRATA,ORT,Oratório,3300
2025-11-09,15-PRATA,ORT,Oratório,1900
2025-11-10,15-PRATA,ORT,Oratório,7200
2025-11-11,15-PRATA,ORT,Oratório,8000
2025-11-12,15-PRATA,ORT,Oratório,8000
2025-11-13,15-PRATA,ORT,Oratório,7900
2025-11-14,15-PRATA,ORT,Oratório,7700
2025-11-15,15-PRATA,ORT,Oratório,3100
2025-11-16,15-PRATA,ORT,Oratório,2100
2025-11-17,15-PRATA,ORT,Oratório,7300
2025-11-18,15-PRATA,ORT,Oratório,7800
2025-11-19,15-PRATA,ORT,Oratório,7900
2025-11-20,15-PRATA,ORT,Oratório,3400
2025-11-21,15-PRATA,ORT,Oratório,5500
2025-11-22,15-PRATA,ORT,Oratório,3500
2025-11-23,15-PRATA,ORT,Oratório,1800
2025-11-24,15-PRATA,ORT,Oratório,7000
2025-11-25,15-PRATA,ORT,Oratório,7900
2025-11-26,15-PRATA,ORT,Oratório,7800
2025-11-27,15-PRATA,ORT,Oratório,7800
2025-11-28,15-PRATA,ORT,Oratório,7500
2025-11-29,15-PRATA,ORT,Oratório,4000
2025-11-30,15-PRATA,ORT,Oratório,400
2025-12-01,15-PRATA,ORT,Oratório,7300
2025-12-02,15-PRATA,ORT,Oratório,7700
2025-12-03,15-PRATA,ORT,Oratório,7900
2025-12-04,15-PRATA,ORT,Oratório,7500
2025-12-05,15-PRATA,ORT,Oratório,7500
2025-12-06,15-PRATA,ORT,Oratório,3700
2025-12-07,15-PRATA,ORT,Oratório,2200
2025-12-08,15-PRATA,ORT,Oratório,7100
2025-12-09,15-PRATA,ORT,Oratório,8000
2025-12-10,15-PRATA,ORT,Oratório,7600
2025-12-11,15-PRATA,ORT,Oratório,7700
2025-12-12,15-PRATA,ORT,Oratório,7200
2025-12-13,15-PRATA,ORT,Oratório,3300
2025-12-14,15-PRATA,ORT,Oratório,2200
2025-12-15,15-PRATA,ORT,Oratório,7200
2025-12-16,15-PRATA,ORT,Oratório,7400
2025-12-17,15-PRATA,ORT,Oratório,7000
2025-12-18,15-PRATA,ORT,Oratório,7300
2025-12-19,15-PRATA,ORT,Oratório,6900
2025-12-20,15-PRATA,ORT,Oratório,4100
2025-12-21,15-PRATA,ORT,Oratório,500
2025-12-22,15-PRATA,ORT,Oratório,5200
2025-12-23,15-PRATA,ORT,Oratório,5300
2025-12-24,15-PRATA,ORT,Oratório,2400
2025-12-25,15-PRATA,ORT,Oratório,1200
2025-12-26,15-PRATA,ORT,Oratório,3200
2025-12-27,15-PRATA,ORT,Oratório,2400
2025-12-28,15-PRATA,ORT,Oratório,1700
2025-12-29,15-PRATA,ORT,Oratório,3800
2025-12-30,15-PRATA,ORT,Oratório,3700
2025-12-31,15-PRATA,ORT,Oratório,2300
2025-01-01,15-PRATA,SLU,São Lucas,800
2025-01-02,15-PRATA,SLU,São Lucas,2600
2025-01-03,15-PRATA,SLU,São Lucas,2900
2025-01-04,15-PRATA,SLU,São Lucas,2000
2025-01-05,15-PRATA,SLU,São Lucas,1300
2025-01-06,15-PRATA,SLU,São Lucas,4100
2025-01-07,15-PRATA,SLU,São Lucas,4600
2025-01-08,15-PRATA,SLU,São Lucas,4300
2025-01-09,15-PRATA,SLU,São Lucas,4400
2025-01-10,15-PRATA,SLU,São Lucas,4300
2025-01-11,15-PRATA,SLU,São Lucas,2700
2025-01-12,15-PRATA,SLU,São Lucas,1300
2025-01-13,15-PRATA,SLU,São Lucas,4400
2025-01-14,15-PRATA,SLU,São Lucas,4800
2025-01-15,15-PRATA,SLU,São Lucas,4700
2025-01-16,15-PRATA,SLU,São Lucas,4600
2025-01-17,15-PRATA,SLU,São Lucas,4500
2025-01-18,15-PRATA,SLU,São Lucas,2800
2025-01-19,15-PRATA,SLU,São Lucas,1400
2025-01-20,15-PRATA,SLU,São Lucas,4500
2025-01-21,15-PRATA,SLU,São Lucas,4800
2025-01-22,15-PRATA,SLU,São Lucas,4800
2025-01-23,15-PRATA,SLU,São Lucas,4800
2025-01-24,15-PRATA,SLU,São Lucas,4600
2025-01-25,15-PRATA,SLU,São Lucas,2300
2025-01-26,15-PRATA,SLU,São Lucas,1300
2025-01-27,15-PRATA,SLU,São Lucas,4500
2025-01-28,15-PRATA,SLU,São Lucas,4900
2025-01-29,15-PRATA,SLU,São Lucas,4800
2025-01-30,15-PRATA,SLU,São Lucas,4800
2025-01-31,15-PRATA,SLU,São Lucas,4700
2025-02-01,15-PRATA,SLU,São Lucas,2700
2025-02-02,15-PRATA,SLU,São Lucas,1300
2025-02-03,15-PRATA,SLU,São Lucas,4800
2025-02-04,15-PRATA,SLU,São Lucas,5100
2025-02-05,15-PRATA,SLU,São Lucas,5300
2025-02-06,15-PRATA,SLU,São Lucas,5200
2025-02-07,15-PRATA,SLU,São Lucas,5100
2025-02-08,15-PRATA,SLU,São Lucas,3000
2025-02-09,15-PRATA,SLU,São Lucas,1500
2025-02-10,15-PRATA,SLU,São Lucas,5100
2025-02-11,15-PRATA,SLU,São Lucas,5400
2025-02-12,15-PRATA,SLU,São Lucas,5500
2025-02-13,15-PRATA,SLU,São Lucas,5300
2025-02-14,15-PRATA,SLU,São Lucas,5000
2025-02-15,15-PRATA,SLU,São Lucas,3000
2025-02-16,15-PRATA,SLU,São Lucas,1400
2025-02-17,15-PRATA,SLU,São Lucas,5100
2025-02-18,15-PRATA,SLU,São Lucas,5300
2025-02-19,15-PRATA,SLU,São Lucas,5300
2025-02-20,15-PRATA,SLU,São Lucas,5400
2025-02-21,15-PRATA,SLU,São Lucas,5200
2025-02-22,15-PRATA,SLU,São Lucas,3200
2025-02-23,15-PRATA,SLU,São Lucas,1600
2025-02-24,15-PRATA,SLU,São Lucas,5200
2025-02-25,15-PRATA,SLU,São Lucas,5400
2025-02-26,15-PRATA,SLU,São Lucas,5400
2025-02-27,15-PRATA,SLU,São Lucas,5400
2025-02-28,15-PRATA,SLU,São Lucas,5200
2025-03-01,15-PRATA,SLU,São Lucas,2700
2025-03-02,15-PRATA,SLU,São Lucas,1500
2025-03-03,15-PRATA,SLU,São Lucas,2400
2025-03-04,15-PRATA,SLU,São Lucas,2000
2025-03-05,15-PRATA,SLU,São Lucas,3800
2025-03-06,15-PRATA,SLU,São Lucas,5000
2025-03-07,15-PRATA,SLU,São Lucas,4900
2025-03-08,15-PRATA,SLU,São Lucas,3000
2025-03-09,15-PRATA,SLU,São Lucas,1600
2025-03-10,15-PRATA,SLU,São Lucas,4900
2025-03-11,15-PRATA,SLU,São Lucas,5200
2025-03-12,15-PRATA,SLU,São Lucas,5300
2025-03-13,15-PRATA,SLU,São Lucas,5300
2025-03-14,15-PRATA,SLU,São Lucas,5100
2025-03-15,15-PRATA,SLU,São Lucas,2800
2025-03-16,15-PRATA,SLU,São Lucas,1400
2025-03-17,15-PRATA,SLU,São Lucas,4800
2025-03-18,15-PRATA,SLU,São Lucas,5100
2025-03-19,15-PRATA,SLU,São Lucas,5300
2025-03-20,15-PRATA,SLU,São Lucas,5300
2025-03-21,15-PRATA,SLU,São Lucas,5000
2025-03-22,15-PRATA,SLU,São Lucas,2900
2025-03-23,15-PRATA,SLU,São Lucas,1300
2025-03-24,15-PRATA,SLU,São Lucas,4900
2025-03-25,15-PRATA,SLU,São Lucas,5300
2025-03-26,15-PRATA,SLU,São Lucas,5100
2025-03-27,15-PRATA,SLU,São Lucas,5300
2025-03-28,15-PRATA,SLU,São Lucas,4900
2025-03-29,15-PRATA,SLU,São Lucas,2800
2025-03-30,15-PRATA,SLU,São Lucas,1400
2025-03-31,15-PRATA,SLU,São Lucas,4800
2025-04-01,15-PRATA,SLU,São Lucas,5300
2025-04-02,15-PRATA,SLU,São Lucas,5300
2025-04-03,15-PRATA,SLU,São Lucas,5100
2025-04-04,15-PRATA,SLU,São Lucas,4900
2025-04-05,15-PRATA,SLU,São Lucas,2900
2025-04-06,15-PRATA,SLU,São Lucas,1400
2025-04-07,15-PRATA,SLU,São Lucas,5000
